time,up_preprocessed,octez_validator_block_worker_error_count_preprocessed,ocaml_gc_allocated_bytes_preprocessed,octez_p2p_connections_active_preprocessed,process_cpu_seconds_total_preprocessed,octez_store_last_merge_time_preprocessed,octez_validator_chain_synchronisation_status_preprocessed,octez_validator_chain_is_bootstrapped_preprocessed,octez_validator_peer_system_error_preprocessed,octez_validator_peer_unavailable_protocol_preprocessed,octez_validator_peer_unknown_error_preprocessed,octez_p2p_swap_fail_preprocessed,octez_store_invalid_blocks_preprocessed,process_start_time_seconds_preprocessed
74452.069143,,,,,,,0.0,,,,,,,
74452.091888,,,,,,0.7610478607202964,,,,,,,,
74452.12075,,,,,0.4852441776646679,,,,,,,,,
74452.147833,,,,0.5454545454545454,,,,,,,,,,
74452.172008,,,0.47254986874459093,,,,,,,,,,,
74452.200491,0.0,,,,,,,,,,,,,
74452.237204,,0.0,,,,,,,,,,,,
74752.346809,,,,,,,,,,,,,,0.0
74752.375306,,,,,,,,,,,,,0.0,
74752.395905,,,,,,,,,,,,0.5225225225225225,,
74752.424924,,,,,,,,,,,0.0,,,
74752.44863,,,,,,,,,,0.0,,,,
74752.478913,,,,,,,,,0.0,,,,,
74752.506292,,,,,,,,0.0,,,,,,
74752.538908,,,,,,,0.0,,,,,,,
74752.561534,,,,,,0.7610478607202964,,,,,,,,
74752.591705,,,,,0.48725146876388603,,,,,,,,,
74752.618694,,,,0.8181818181818183,,,,,,,,,,
74752.644682,,,0.47454375378640445,,,,,,,,,,,
74752.676409,0.0,,,,,,,,,,,,,
74752.714708,,0.0,,,,,,,,,,,,
75052.811821,,,,,,,,,,,,,,0.0
75052.838988,,,,,,,,,,,,,0.0,
75052.856872,,,,,,,,,,,,0.5225225225225225,,
75052.884057,,,,,,,,,,,0.0,,,
75052.903962,,,,,,,,,,0.0,,,,
75052.933179,,,,,,,,,0.0,,,,,
75052.961232,,,,,,,,0.0,,,,,,
75052.992669,,,,,,,0.0,,,,,,,
75053.015578,,,,,,0.7610478607202964,,,,,,,,
75053.045648,,,,,0.4892004427145942,,,,,,,,,
75053.0736,,,,0.8636363636363638,,,,,,,,,,
75053.097398,,,0.47646565988376943,,,,,,,,,,,
75053.128268,0.0,,,,,,,,,,,,,
75053.166658,,0.0,,,,,,,,,,,,
75353.255571,,,,,,,,,,,,,,0.0
75353.284718,,,,,,,,,,,,,0.0,
75353.306266,,,,,,,,,,,,0.5225225225225225,,
75353.336419,,,,,,,,,,,0.0,,,
75353.360506,,,,,,,,,,0.0,,,,
75353.391106,,,,,,,,,0.0,,,,,
75353.420686,,,,,,,,0.0,,,,,,
75353.454105,,,,,,,0.0,,,,,,,
75353.478195,,,,,,0.7610478607202964,,,,,,,,
75353.508384,,,,,0.4909958155315046,,,,,,,,,
75353.535768,,,,0.36363636363636376,,,,,,,,,,
75353.561471,,,0.47827640513726954,,,,,,,,,,,
75353.592573,0.0,,,,,,,,,,,,,
75353.62946,,0.0,,,,,,,,,,,,
75653.725998,,,,,,,,,,,,,,0.0
75653.751558,,,,,,,,,,,,,0.0,
75653.770606,,,,,,,,,,,,0.5225225225225225,,
75653.796679,,,,,,,,,,,0.0,,,
75653.818611,,,,,,,,,,0.0,,,,
75653.846904,,,,,,,,,0.0,,,,,
75653.874882,,,,,,,,0.0,,,,,,
75653.905983,,,,,,,0.0,,,,,,,
75653.926693,,,,,,0.7610478607202964,,,,,,,,
75653.953507,,,,,0.492368106429504,,,,,,,,,
75653.979725,,,,0.31818181818181834,,,,,,,,,,
75654.004518,,,0.4796435941834073,,,,,,,,,,,
75654.03479,0.0,,,,,,,,,,,,,
75654.073504,,0.0,,,,,,,,,,,,
75954.199845,,,,,,,,,,,,,,0.0
75954.2267,,,,,,,,,,,,,0.0,
75954.245749,,,,,,,,,,,,0.5225225225225225,,
75954.272696,,,,,,,,,,,0.0,,,
75954.294008,,,,,,,,,,0.0,,,,
75954.323115,,,,,,,,,0.0,,,,,
75954.350352,,,,,,,,0.0,,,,,,
75954.382124,,,,,,,0.0,,,,,,,
75954.404256,,,,,,0.7610478607202964,,,,,,,,
75954.42773,,,,,0.4940071332860103,,,,,,,,,
75954.454269,,,,0.5909090909090908,,,,,,,,,,
75954.478691,,,0.48129293144618324,,,,,,,,,,,
75954.508412,0.0,,,,,,,,,,,,,
75954.545086,,0.0,,,,,,,,,,,,
76254.667938,,,,,,,,,,,,,,0.0
76254.694942,,,,,,,,,,,,,0.0,
76254.712993,,,,,,,,,,,,0.5225225225225225,,
76254.740864,,,,,,,,,,,0.0,,,
76254.762833,,,,,,,,,,0.0,,,,
76254.790567,,,,,,,,,0.0,,,,,
76254.818621,,,,,,,,0.0,,,,,,
76254.849359,,,,,,,0.0,,,,,,,
76254.870749,,,,,,0.7610478607202964,,,,,,,,
76254.900696,,,,,0.495926151464664,,,,,,,,,
76254.927105,,,,0.09090909090909083,,,,,,,,,,
76254.951412,,,0.4832172064129351,,,,,,,,,,,
76254.980651,0.0,,,,,,,,,,,,,
76255.019605,,0.0,,,,,,,,,,,,
76555.131916,,,,,,,,,,,,,,0.0
76555.160146,,,,,,,,,,,,,0.0,
76555.180287,,,,,,,,,,,,0.5225225225225225,,
76555.208468,,,,,,,,,,,0.0,,,
76555.229736,,,,,,,,,,0.0,,,,
76555.258716,,,,,,,,,0.0,,,,,
76555.28365,,,,,,,,0.0,,,,,,
76555.313317,,,,,,,0.0,,,,,,,
76555.336976,,,,,,0.7610478607202964,,,,,,,,
76555.367171,,,,,0.49779533246314545,,,,,,,,,
76555.39405,,,,0.36363636363636376,,,,,,,,,,
76555.419035,,,0.4850724548780999,,,,,,,,,,,
76555.449585,0.0,,,,,,,,,,,,,
76555.488388,,0.0,,,,,,,,,,,,
76855.591459,,,,,,,,,,,,,,0.0
76855.619026,,,,,,,,,,,,,0.0,
76855.638438,,,,,,,,,,,,0.5225225225225225,,
76855.665467,,,,,,,,,,,0.0,,,
76855.687703,,,,,,,,,,0.0,,,,
76855.717204,,,,,,,,,0.0,,,,,
76855.74283,,,,,,,,0.0,,,,,,
76855.7757,,,,,,,0.0,,,,,,,
76855.799185,,,,,,0.7610478607202964,,,,,,,,
76855.829597,,,,,0.49964634121367246,,,,,,,,,
76855.856307,,,,0.4545454545454546,,,,,,,,,,
76855.879336,,,0.4869056569836706,,,,,,,,,,,
76855.910633,0.0,,,,,,,,,,,,,
76855.950235,,0.0,,,,,,,,,,,,
77156.03114,,,,,,,,,,,,,,0.0
77156.059151,,,,,,,,,,,,,0.0,
77156.077636,,,,,,,,,,,,0.5225225225225225,,
77156.104581,,,,,,,,,,,0.0,,,
77156.127152,,,,,,,,,,0.0,,,,
77156.1568,,,,,,,,,0.0,,,,,
77156.184768,,,,,,,,0.0,,,,,,
77156.216886,,,,,,,0.0,,,,,,,
77156.240286,,,,,,0.7610478607202964,,,,,,,,
77156.270676,,,,,0.5016347323695203,,,,,,,,,
77156.298676,,,,0.8636363636363638,,,,,,,,,,
77156.324557,,,0.4889253199749065,,,,,,,,,,,
77156.356013,0.0,,,,,,,,,,,,,
77156.395625,,0.0,,,,,,,,,,,,
77456.488407,,,,,,,,,,,,,,0.0
77456.515529,,,,,,,,,,,,,0.0,
77456.536346,,,,,,,,,,,,0.5225225225225225,,
77456.565226,,,,,,,,,,,0.0,,,
77456.588317,,,,,,,,,,0.0,,,,
77456.617646,,,,,,,,,0.0,,,,,
77456.647055,,,,,,,,0.0,,,,,,
77456.67795,,,,,,,0.0,,,,,,,
77456.701298,,,,,,0.7610478607202964,,,,,,,,
77456.731821,,,,,0.5035288266131983,,,,,,,,,
77456.75822,,,,0.22727272727272751,,,,,,,,,,
77456.78237,,,0.49085090830169065,,,,,,,,,,,
77456.812846,0.0,,,,,,,,,,,,,
77456.851503,,0.0,,,,,,,,,,,,
77756.911454,,,,,,,,,,,,,,0.0
77756.939001,,,,,,,,,,,,,0.0,
77756.959568,,,,,,,,,,,,0.5225225225225225,,
77756.988235,,,,,,,,,,,0.0,,,
77757.011792,,,,,,,,,,0.0,,,,
77757.042108,,,,,,,,,0.0,,,,,
77757.071456,,,,,,,,0.0,,,,,,
77757.10519,,,,,,,0.0,,,,,,,
77757.129417,,,,,,0.7610478607202964,,,,,,,,
77757.159945,,,,,0.505299043933441,,,,,,,,,
77757.187437,,,,0.40909090909090917,,,,,,,,,,
77757.213485,,,0.49262992043506004,,,,,,,,,,,
77757.243946,0.0,,,,,,,,,,,,,
77757.283985,,0.0,,,,,,,,,,,,
78057.358243,,,,,,,,,,,,,,0.0
78057.38653,,,,,,,,,,,,,0.0,
78057.40567,,,,,,,,,,,,0.5225225225225225,,
78057.435439,,,,,,,,,,,0.0,,,
78057.457128,,,,,,,,,,0.0,,,,
78057.485869,,,,,,,,,0.0,,,,,
78057.513785,,,,,,,,0.0,,,,,,
78057.547502,,,,,,,0.0,,,,,,,
78057.571763,,,,,,0.7610478607202964,,,,,,,,
78057.603444,,,,,0.5072090932369262,,,,,,,,,
78057.631504,,,,0.31818181818181834,,,,,,,,,,
78057.658278,,,0.4946001822807763,,,,,,,,,,,
78057.689456,0.0,,,,,,,,,,,,,
78057.728983,,0.0,,,,,,,,,,,,
78357.815457,,,,,,,,,,,,,,0.0
78357.843924,,,,,,,,,,,,,0.0,
78357.864591,,,,,,,,,,,,0.5225225225225225,,
78357.892368,,,,,,,,,,,0.0,,,
78357.913779,,,,,,,,,,0.0,,,,
78357.942957,,,,,,,,,0.0,,,,,
78357.970522,,,,,,,,0.0,,,,,,
78358.003866,,,,,,,0.0,,,,,,,
78358.027818,,,,,,0.7610478607202964,,,,,,,,
78358.058472,,,,,0.50897233525051,,,,,,,,,
78358.086541,,,,0.4545454545454546,,,,,,,,,,
78358.109752,,,0.49639723718151385,,,,,,,,,,,
78358.13908,0.0,,,,,,,,,,,,,
78358.176992,,0.0,,,,,,,,,,,,
78658.272879,,,,,,,,,,,,,,0.0
78658.300064,,,,,,,,,,,,,0.0,
78658.317925,,,,,,,,,,,,0.5225225225225225,,
78658.344831,,,,,,,,,,,0.0,,,
78658.368099,,,,,,,,,,0.0,,,,
78658.399039,,,,,,,,,0.0,,,,,
78658.428055,,,,,,,,0.0,,,,,,
78658.460324,,,,,,,0.0,,,,,,,
78658.484357,,,,,,0.7610478607202964,,,,,,,,
78658.515603,,,,,0.5108309732662204,,,,,,,,,
78658.543571,,,,0.6363636363636367,,,,,,,,,,
78658.568752,,,0.498303690877551,,,,,,,,,,,
78658.598124,0.0,,,,,,,,,,,,,
78658.636022,,0.0,,,,,,,,,,,,
78958.705748,,,,,,,,,,,,,,0.0
78958.734299,,,,,,,,,,,,,0.0,
78958.754251,,,,,,,,,,,,0.527027027027027,,
78958.781826,,,,,,,,,,,0.0,,,
78958.804715,,,,,,,,,,0.0,,,,
78958.835222,,,,,,,,,0.0,,,,,
78958.863782,,,,,,,,0.0,,,,,,
78958.896543,,,,,,,0.0,,,,,,,
78958.919557,,,,,,0.7610478607202964,,,,,,,,
78958.946603,,,,,0.5128252540386344,,,,,,,,,
78958.97504,,,,0.8636363636363638,,,,,,,,,,
78959.001943,,,0.5003174291990212,,,,,,,,,,,
78959.032104,0.0,,,,,,,,,,,,,
78959.072004,,0.0,,,,,,,,,,,,
79259.150227,,,,,,,,,,,,,,0.0
79259.17959,,,,,,,,,,,,,0.0,
79259.20138,,,,,,,,,,,,0.527027027027027,,
79259.230029,,,,,,,,,,,0.0,,,
79259.25211,,,,,,,,,,0.0,,,,
79259.281958,,,,,,,,,0.0,,,,,
79259.311419,,,,,,,,0.0,,,,,,
79259.344215,,,,,,,0.0,,,,,,,
79259.367329,,,,,,0.7610478607202964,,,,,,,,
79259.398843,,,,,0.5146029348948455,,,,,,,,,
79259.427913,,,,0.31818181818181834,,,,,,,,,,
79259.45526,,,0.5021335976260629,,,,,,,,,,,
79259.486323,0.0,,,,,,,,,,,,,
79259.526564,,0.0,,,,,,,,,,,,
79559.603611,,,,,,,,,,,,,,0.0
79559.62977,,,,,,,,,,,,,0.0,
79559.648571,,,,,,,,,,,,0.5315315315315315,,
79559.675595,,,,,,,,,,,0.0,,,
79559.698598,,,,,,,,,,0.0,,,,
79559.728603,,,,,,,,,0.0,,,,,
79559.757153,,,,,,,,0.0,,,,,,
79559.789001,,,,,,,0.0,,,,,,,
79559.812293,,,,,,0.7610478607202964,,,,,,,,
79559.843148,,,,,0.5163859923711496,,,,,,,,,
79559.8717,,,,0.36363636363636376,,,,,,,,,,
79559.898345,,,0.5039680876723341,,,,,,,,,,,
79559.930102,0.0,,,,,,,,,,,,,
79559.968785,,0.0,,,,,,,,,,,,
79860.079046,,,,,,,,,,,,,,0.0
79860.106455,,,,,,,,,,,,,0.0,
79860.124465,,,,,,,,,,,,0.536036036036036,,
79860.152295,,,,,,,,,,,0.0,,,
79860.174249,,,,,,,,,,0.0,,,,
79860.203075,,,,,,,,,0.0,,,,,
79860.230502,,,,,,,,0.0,,,,,,
79860.262068,,,,,,,0.0,,,,,,,
79860.282087,,,,,,0.7610478607202964,,,,,,,,
79860.310904,,,,,0.5182579353601087,,,,,,,,,
79860.336821,,,,0.6363636363636367,,,,,,,,,,
79860.362022,,,0.5058534277209333,,,,,,,,,,,
79860.391954,0.0,,,,,,,,,,,,,
79860.430218,,0.0,,,,,,,,,,,,
80160.545264,,,,,,,,,,,,,,0.0
80160.572344,,,,,,,,,,,,,0.0,
80160.591619,,,,,,,,,,,,0.536036036036036,,
80160.617779,,,,,,,,,,,0.0,,,
80160.639768,,,,,,,,,,0.0,,,,
80160.666394,,,,,,,,,0.0,,,,,
80160.693459,,,,,,,,0.0,,,,,,
80160.724322,,,,,,,0.0,,,,,,,
80160.746323,,,,,,0.7610478607202964,,,,,,,,
80160.775584,,,,,0.5201785813963804,,,,,,,,,
80160.802482,,,,0.09090909090909083,,,,,,,,,,
80160.827388,,,0.507797715828317,,,,,,,,,,,
80160.857918,0.0,,,,,,,,,,,,,
80160.897237,,0.0,,,,,,,,,,,,
80461.020793,,,,,,,,,,,,,,0.0
80461.046319,,,,,,,,,,,,,0.0,
80461.057752,,,,,,,,,,,,0.5405405405405405,,
80461.084873,,,,,,,,,,,0.0,,,
80461.106551,,,,,,,,,,0.0,,,,
80461.135761,,,,,,,,,0.0,,,,,
80461.16324,,,,,,,,0.0,,,,,,
80461.195183,,,,,,,0.0,,,,,,,
80461.21681,,,,,,0.7610478607202964,,,,,,,,
80461.246017,,,,,0.5218734482709464,,,,,,,,,
80461.272725,,,,0.22727272727272751,,,,,,,,,,
80461.29752,,,0.5094632894355547,,,,,,,,,,,
80461.327801,0.0,,,,,,,,,,,,,
80461.36529,,0.0,,,,,,,,,,,,
80761.49401,,,,,,,,,,,,,,0.0
80761.52059,,,,,,,,,,,,,0.0,
80761.538415,,,,,,,,,,,,0.545045045045045,,
80761.563719,,,,,,,,,,,0.0,,,
80761.584698,,,,,,,,,,0.0,,,,
80761.614009,,,,,,,,,0.0,,,,,
80761.641944,,,,,,,,0.0,,,,,,
80761.673893,,,,,,,0.0,,,,,,,
80761.693862,,,,,,0.7610478607202964,,,,,,,,
80761.722256,,,,,0.523791793558122,,,,,,,,,
80761.749155,,,,0.22727272727272751,,,,,,,,,,
80761.773312,,,0.5114531586466663,,,,,,,,,,,
80761.804222,0.0,,,,,,,,,,,,,
80761.841704,,0.0,,,,,,,,,,,,
81061.9816,,,,,,,,,,,,,,0.0
81062.007138,,,,,,,,,,,,,0.0,
81062.025813,,,,,,,,,,,,0.545045045045045,,
81062.050998,,,,,,,,,,,0.0,,,
81062.072504,,,,,,,,,,0.0,,,,
81062.100668,,,,,,,,,0.0,,,,,
81062.1275,,,,,,,,0.0,,,,,,
81062.159046,,,,,,,0.0,,,,,,,
81062.171134,,,,,,0.7610478607202964,,,,,,,,
81062.199794,,,,,0.5256466081711051,,,,,,,,,
81062.225264,,,,0.4545454545454546,,,,,,,,,,
81062.248811,,,0.5133092133290748,,,,,,,,,,,
81062.279425,0.0,,,,,,,,,,,,,
81062.317281,,0.0,,,,,,,,,,,,
81362.475623,,,,,,,,,,,,,,0.0
81362.500441,,,,,,,,,,,,,0.0,
81362.519894,,,,,,,,,,,,0.545045045045045,,
81362.547488,,,,,,,,,,,0.0,,,
81362.567935,,,,,,,,,,0.0,,,,
81362.596886,,,,,,,,,0.0,,,,,
81362.622864,,,,,,,,0.0,,,,,,
81362.6528,,,,,,,0.0,,,,,,,
81362.669841,,,,,,0.7610478607202964,,,,,,,,
81362.697715,,,,,0.5276558098048447,,,,,,,,,
81362.71717,,,,0.6363636363636367,,,,,,,,,,
81362.739718,,,0.5153083983514074,,,,,,,,,,,
81362.767505,0.0,,,,,,,,,,,,,
81362.802048,,0.0,,,,,,,,,,,,
81662.906155,,,,,,,,,,,,,,0.0
81662.933409,,,,,,,,,,,,,0.0,
81662.95264,,,,,,,,,,,,0.5540540540540541,,
81662.979624,,,,,,,,,,,0.0,,,
81663.00054,,,,,,,,,,0.0,,,,
81663.028688,,,,,,,,,0.0,,,,,
81663.055013,,,,,,,,0.0,,,,,,
81663.086282,,,,,,,0.0,,,,,,,
81663.107073,,,,,,0.7610478607202964,,,,,,,,
81663.135861,,,,,0.5297910040725464,,,,,,,,,
81663.161062,,,,0.8181818181818183,,,,,,,,,,
81663.184126,,,0.5173756587719284,,,,,,,,,,,
81663.212622,0.0,,,,,,,,,,,,,
81663.249819,,0.0,,,,,,,,,,,,
81963.384992,,,,,,,,,,,,,,0.0
81963.410887,,,,,,,,,,,,,0.0,
81963.429074,,,,,,,,,,,,0.5540540540540541,,
81963.455987,,,,,,,,,,,0.0,,,
81963.477555,,,,,,,,,,0.0,,,,
81963.506329,,,,,,,,,0.0,,,,,
81963.531862,,,,,,,,0.0,,,,,,
81963.563263,,,,,,,0.0,,,,,,,
81963.584185,,,,,,0.7610478607202964,,,,,,,,
81963.611809,,,,,0.531828768833501,,,,,,,,,
81963.636955,,,,0.09090909090909083,,,,,,,,,,
81963.66045,,,0.5194276301860211,,,,,,,,,,,
81963.688817,0.0,,,,,,,,,,,,,
81963.726305,,0.0,,,,,,,,,,,,
82263.864167,,,,,,,,,,,,,,0.0
82263.891036,,,,,,,,,,,,,0.0,
82263.908933,,,,,,,,,,,,0.5585585585585585,,
82263.934644,,,,,,,,,,,0.0,,,
82263.955501,,,,,,,,,,0.0,,,,
82263.982613,,,,,,,,,0.0,,,,,
82264.007306,,,,,,,,0.0,,,,,,
82264.037159,,,,,,,0.0,,,,,,,
82264.05729,,,,,,0.7610478607202964,,,,,,,,
82264.085708,,,,,0.5335514540512758,,,,,,,,,
82264.110496,,,,0.31818181818181834,,,,,,,,,,
82264.134408,,,0.5211104753562369,,,,,,,,,,,
82264.163449,0.0,,,,,,,,,,,,,
82264.201361,,0.0,,,,,,,,,,,,
82564.339904,,,,,,,,,,,,,,0.0
82564.366996,,,,,,,,,,,,,0.0,
82564.385991,,,,,,,,,,,,0.5585585585585585,,
82564.411243,,,,,,,,,,,0.0,,,
82564.433166,,,,,,,,,,0.0,,,,
82564.462331,,,,,,,,,0.0,,,,,
82564.489316,,,,,,,,0.0,,,,,,
82564.520249,,,,,,,0.0,,,,,,,
82564.541569,,,,,,0.7610478607202964,,,,,,,,
82564.569438,,,,,0.5352451887879062,,,,,,,,,
82564.593889,,,,0.5,,,,,,,,,,
82564.618144,,,0.5227672065058581,,,,,,,,,,,
82564.647603,0.0,,,,,,,,,,,,,
82564.685131,,0.0,,,,,,,,,,,,
82864.841516,,,,,,,,,,,,,,0.0
82864.866788,,,,,,,,,,,,,0.0,
82864.880589,,,,,,,,,,,,0.5630630630630631,,
82864.894364,,,,,,,,,,,0.0,,,
82864.913057,,,,,,,,,,0.0,,,,
82864.940292,,,,,,,,,0.0,,,,,
82864.965383,,,,,,,,0.0,,,,,,
82864.995682,,,,,,,0.0,,,,,,,
82865.016729,,,,,,0.7610478607202964,,,,,,,,
82865.044308,,,,,0.5371226172143917,,,,,,,,,
82865.068649,,,,0.6818181818181821,,,,,,,,,,
82865.091776,,,0.5245856476480891,,,,,,,,,,,
82865.121305,0.0,,,,,,,,,,,,,
82865.157457,,0.0,,,,,,,,,,,,
83165.345057,,,,,,,,,,,,,,0.0
83165.369417,,,,,,,,,,,,,0.0,
83165.387061,,,,,,,,,,,,0.5630630630630631,,
83165.413323,,,,,,,,,,,0.0,,,
83165.432032,,,,,,,,,,0.0,,,,
83165.456574,,,,,,,,,0.0,,,,,
83165.482933,,,,,,,,0.0,,,,,,
83165.512883,,,,,,,0.0,,,,,,,
83165.530566,,,,,,0.7610478607202964,,,,,,,,
83165.556834,,,,,0.5392356574420096,,,,,,,,,
83165.579881,,,,0.13636363636363624,,,,,,,,,,
83165.602071,,,0.5266776646830026,,,,,,,,,,,
83165.629655,0.0,,,,,,,,,,,,,
83165.665648,,0.0,,,,,,,,,,,,
83465.831989,,,,,,,,,,,,,,0.0
83465.859573,,,,,,,,,,,,,0.0,
83465.878733,,,,,,,,,,,,0.5675675675675675,,
83465.905832,,,,,,,,,,,0.0,,,
83465.920338,,,,,,,,,,0.0,,,,
83465.948551,,,,,,,,,0.0,,,,,
83465.975356,,,,,,,,0.0,,,,,,
83466.004475,,,,,,,0.0,,,,,,,
83466.025859,,,,,,0.7610478607202964,,,,,,,,
83466.054679,,,,,0.5409082629270205,,,,,,,,,
83466.079779,,,,0.31818181818181834,,,,,,,,,,
83466.10267,,,0.5282940687482199,,,,,,,,,,,
83466.130739,0.0,,,,,,,,,,,,,
83466.167361,,0.0,,,,,,,,,,,,
83766.31402,,,,,,,,,,,,,,0.0
83766.333468,,,,,,,,,,,,,0.0,
83766.342244,,,,,,,,,,,,0.572072072072072,,
83766.367926,,,,,,,,,,,0.0,,,
83766.391289,,,,,,,,,,0.0,,,,
83766.421018,,,,,,,,,0.0,,,,,
83766.448941,,,,,,,,0.0,,,,,,
83766.480863,,,,,,,0.0,,,,,,,
83766.504438,,,,,,0.7610478607202964,,,,,,,,
83766.535177,,,,,0.5426504954973184,,,,,,,,,
83766.561556,,,,0.31818181818181834,,,,,,,,,,
83766.585366,,,0.530088543890625,,,,,,,,,,,
83766.614663,0.0,,,,,,,,,,,,,
83766.648826,,0.0,,,,,,,,,,,,
84066.772451,,,,,,,,,,,,,,0.0
84066.801216,,,,,,,,,,,,,0.0,
84066.821555,,,,,,,,,,,,0.572072072072072,,
84066.849895,,,,,,,,,,,0.0,,,
84066.87216,,,,,,,,,,0.0,,,,
84066.902021,,,,,,,,,0.0,,,,,
84066.931374,,,,,,,,0.0,,,,,,
84066.964826,,,,,,,0.0,,,,,,,
84066.988052,,,,,,0.7610478607202964,,,,,,,,
84067.018321,,,,,0.5446234457190346,,,,,,,,,
84067.045892,,,,0.5,,,,,,,,,,
84067.071044,,,0.5320249989372253,,,,,,,,,,,
84067.102555,0.0,,,,,,,,,,,,,
84067.141612,,0.0,,,,,,,,,,,,
84367.228763,,,,,,,,,,,,,,0.0
84367.256749,,,,,,,,,,,,,0.0,
84367.276284,,,,,,,,,,,,0.572072072072072,,
84367.304955,,,,,,,,,,,0.0,,,
84367.328327,,,,,,,,,,0.0,,,,
84367.35864,,,,,,,,,0.0,,,,,
84367.388243,,,,,,,,0.0,,,,,,
84367.42119,,,,,,,0.0,,,,,,,
84367.444074,,,,,,0.7610478607202964,,,,,,,,
84367.472635,,,,,0.5463054151493574,,,,,,,,,
84367.499671,,,,0.8181818181818183,,,,,,,,,,
84367.522866,,,0.5337097017037097,,,,,,,,,,,
84367.553159,0.0,,,,,,,,,,,,,
84367.591571,,0.0,,,,,,,,,,,,
84667.679573,,,,,,,,,,,,,,0.0
84667.707015,,,,,,,,,,,,,0.0,
84667.727421,,,,,,,,,,,,0.5765765765765765,,
84667.7568,,,,,,,,,,,0.0,,,
84667.779914,,,,,,,,,,0.0,,,,
84667.810377,,,,,,,,,0.0,,,,,
84667.839389,,,,,,,,0.0,,,,,,
84667.87229,,,,,,,0.0,,,,,,,
84667.89467,,,,,,0.7610478607202964,,,,,,,,
84667.925117,,,,,0.548132954678219,,,,,,,,,
84667.952149,,,,0.22727272727272751,,,,,,,,,,
84667.978489,,,0.5355209095250751,,,,,,,,,,,
84668.010377,0.0,,,,,,,,,,,,,
84668.048655,,0.0,,,,,,,,,,,,
84968.131834,,,,,,,,,,,,,,0.0
84968.159332,,,,,,,,,,,,,0.0,
84968.179439,,,,,,,,,,,,0.5810810810810811,,
84968.208008,,,,,,,,,,,0.0,,,
84968.231241,,,,,,,,,,0.0,,,,
84968.261687,,,,,,,,,0.0,,,,,
84968.290166,,,,,,,,0.0,,,,,,
84968.321932,,,,,,,0.0,,,,,,,
84968.344917,,,,,,0.7610478607202964,,,,,,,,
84968.376103,,,,,0.5498478726799647,,,,,,,,,
84968.403408,,,,0.27272727272727293,,,,,,,,,,
84968.429011,,,0.5372137179386841,,,,,,,,,,,
84968.460383,0.0,,,,,,,,,,,,,
84968.500084,,0.0,,,,,,,,,,,,
85268.582701,,,,,,,,,,,,,,0.0
85268.61097,,,,,,,,,,,,,0.0,
85268.629836,,,,,,,,,,,,0.5855855855855856,,
85268.658851,,,,,,,,,,,0.0,,,
85268.681492,,,,,,,,,,0.0,,,,
85268.709502,,,,,,,,,0.0,,,,,
85268.738475,,,,,,,,0.0,,,,,,
85268.771427,,,,,,,0.0,,,,,,,
85268.796091,,,,,,0.7610478607202964,,,,,,,,
85268.826558,,,,,0.5518535329479992,,,,,,,,,
85268.854817,,,,0.36363636363636376,,,,,,,,,,
85268.880746,,,0.539198235619674,,,,,,,,,,,
85268.911858,0.0,,,,,,,,,,,,,
85268.950611,,0.0,,,,,,,,,,,,
85569.01816,,,,,,,,,,,,,,0.0
85569.04767,,,,,,,,,,,,,0.0,
85569.068981,,,,,,,,,,,,0.5855855855855856,,
85569.097212,,,,,,,,,,,0.0,,,
85569.121735,,,,,,,,,,0.0,,,,
85569.152002,,,,,,,,,0.0,,,,,
85569.182368,,,,,,,,0.0,,,,,,
85569.214784,,,,,,,0.0,,,,,,,
85569.238668,,,,,,0.7610478607202964,,,,,,,,
85569.26995,,,,,0.5537032153754848,,,,,,,,,
85569.298308,,,,0.5909090909090908,,,,,,,,,,
85569.325037,,,0.540971172606341,,,,,,,,,,,
85569.356285,0.0,,,,,,,,,,,,,
85569.395348,,0.0,,,,,,,,,,,,
85869.453553,,,,,,,,,,,,,,0.0
85869.481856,,,,,,,,,,,,,0.0,
85869.502441,,,,,,,,,,,,0.5855855855855856,,
85869.532592,,,,,,,,,,,0.0,,,
85869.557009,,,,,,,,,,0.0,,,,
85869.588173,,,,,,,,,0.0,,,,,
85869.61662,,,,,,,,0.0,,,,,,
85869.650274,,,,,,,0.0,,,,,,,
85869.674324,,,,,,0.7610478607202964,,,,,,,,
85869.705968,,,,,0.5558614326418576,,,,,,,,,
85869.72973,,,,0.6818181818181821,,,,,,,,,,
85869.755865,,,0.5431222538382682,,,,,,,,,,,
85869.786576,0.0,,,,,,,,,,,,,
85869.826272,,0.0,,,,,,,,,,,,
86169.880692,,,,,,,,,,,,,,0.0
86169.907627,,,,,,,,,,,,,0.0,
86169.928139,,,,,,,,,,,,0.5855855855855856,,
86169.957834,,,,,,,,,,,0.0,,,
86169.979532,,,,,,,,,,0.0,,,,
86170.010322,,,,,,,,,0.0,,,,,
86170.038686,,,,,,,,0.0,,,,,,
86170.071176,,,,,,,0.0,,,,,,,
86170.094246,,,,,,0.7610478607202964,,,,,,,,
86170.124311,,,,,0.5577186168476196,,,,,,,,,
86170.152941,,,,0.8181818181818183,,,,,,,,,,
86170.179738,,,0.5449312327057637,,,,,,,,,,,
86170.210713,0.0,,,,,,,,,,,,,
86170.248587,,0.0,,,,,,,,,,,,
86470.341803,,,,,,,,,,,,,,0.0
86470.370657,,,,,,,,,,,,,0.0,
